Plot.name,Genus,Family,Latitude,Longitude,Geological.period
Yonabaru,Alangium,Cornaceae,26.2,127.75,Miocene
Yonabaru,Alnus,Betulaceae,26.2,127.75,Miocene
Yonabaru,Corylus,Betulaceae,26.2,127.75,Miocene
Yonabaru,Fagus,Fagaceae,26.2,127.75,Miocene
Yonabaru,Lonicera,Caprifoliaceae,26.2,127.75,Miocene
Yonabaru,Quercus,Fagaceae,26.2,127.75,Miocene
Yonabaru,Tilia,Malvaceae,26.2,127.75,Miocene
Yonabaru,Ulmus,Ulmaceae,26.2,127.75,Miocene
Yonabaru,Weigela,Caprifoliaceae,26.2,127.75,Miocene
Yonabaru,Zelkova,Ulmaceae,26.2,127.75,Miocene
Ishado,Alnus,Betulaceae,26.28,127.8,Miocene
Ishado,Carya,Juglandaceae,26.28,127.8,Miocene
Ishado,Castanea,Fagaceae,26.28,127.8,Miocene
Ishado,Liquidambar,Hamamelidaceae,26.28,127.8,Miocene
Ishado,Quercus,Fagaceae,26.28,127.8,Miocene
Kumejima,Alnus,Betulaceae,26.35,126.76,Miocene
Kumejima,Betula,Betulaceae,26.35,126.76,Miocene
Kumejima,Liquidambar,Hamamelidaceae,26.35,126.76,Miocene
Kumejima,Quercus,Fagaceae,26.35,126.76,Miocene
Tanegashima,Acer,Sapindaceae,30.39,130.94,Miocene
Tanegashima,Alnus,Betulaceae,30.39,130.94,Miocene
Tanegashima,Betula,Betulaceae,30.39,130.94,Miocene
Tanegashima,Camellia,Theaceae,30.39,130.94,Miocene
Tanegashima,Carpinus,Betulaceae,30.39,130.94,Miocene
Tanegashima,Castanea,Fagaceae,30.39,130.94,Miocene
Tanegashima,Castanopsis,Fagaceae,30.39,130.94,Miocene
Tanegashima,Celtis,Cannabaceae,30.39,130.94,Miocene
Tanegashima,Cinnamomum,Lauraceae,30.39,130.94,Miocene
Tanegashima,Corylus,Betulaceae,30.39,130.94,Miocene
Tanegashima,Elaeagnus,Elaeagnaceae,30.39,130.94,Miocene
Tanegashima,Fagus,Fagaceae,30.39,130.94,Miocene
Tanegashima,Ilex,Aquifoliaceae,30.39,130.94,Miocene
Tanegashima,Juglans,Juglandaceae,30.39,130.94,Miocene
Tanegashima,Liquidambar,Hamamelidaceae,30.39,130.94,Miocene
Tanegashima,Lithocarpus,Fagaceae,30.39,130.94,Miocene
Tanegashima,Quercus,Fagaceae,30.39,130.94,Miocene
Tanegashima,Rhizophora,Rhizophoraceae,30.39,130.94,Miocene
Tanegashima,Rhus,Anacardiaceae,30.39,130.94,Miocene
Tanegashima,Salix,Salicaceae,30.39,130.94,Miocene
Tanegashima,Sonneratia,Lythraceae,30.39,130.94,Miocene
Tanegashima,Sorbus,Rosaceae,30.39,130.94,Miocene
Tanegashima,Styrax,Styracaceae,30.39,130.94,Miocene
Tanegashima,Tilia,Malvaceae,30.39,130.94,Miocene
Tanegashima,Viburnum,Adoxaceae,30.39,130.94,Miocene
Tanegashima,Vitis,Vitaceae,30.39,130.94,Miocene
Tanegashima,Zelkova,Ulmaceae,30.39,130.94,Miocene
Hioki,Acer,Sapindaceae,31.64,130.38,Oligocene
Hioki,Alangium,Cornaceae,31.64,130.38,Oligocene
Hioki,Alnus,Betulaceae,31.64,130.38,Oligocene
Hioki,Berberis,Berberidaceae,31.64,130.38,Oligocene
Hioki,Carpinus,Betulaceae,31.64,130.38,Oligocene
Hioki,Carya,Juglandaceae,31.64,130.38,Oligocene
Hioki,Cercidiphyllum,Cercidiphyllaceae,31.64,130.38,Oligocene
Hioki,Diospyros,Ebenaceae,31.64,130.38,Oligocene
Hioki,Eurya,Pentaphylacaceae,31.64,130.38,Oligocene
Hioki,Hamamelis,Hamamelidaceae,31.64,130.38,Oligocene
Hioki,Lagerstroemia,Lythraceae,31.64,130.38,Oligocene
Hioki,Leguminosites,Fabaceae,31.64,130.38,Oligocene
Hioki,Lindera,Lauraceae,31.64,130.38,Oligocene
Hioki,Liquidambar,Hamamelidaceae,31.64,130.38,Oligocene
Hioki,Lithocarpus,Fagaceae,31.64,130.38,Oligocene
Hioki,Populus,Salicaceae,31.64,130.38,Oligocene
Hioki,Pterocarya,Juglandaceae,31.64,130.38,Oligocene
Hioki,Quercus,Fagaceae,31.64,130.38,Oligocene
Hioki,Rhododendron,Ericaceae,31.64,130.38,Oligocene
Hioki,Rosa,Rosaceae,31.64,130.38,Oligocene
Hioki,Salix,Salicaceae,31.64,130.38,Oligocene
Hioki,Sapindus,Sapindaceae,31.64,130.38,Oligocene
Hioki,Sophora,Fabaceae,31.64,130.38,Oligocene
Hioki,Stewartia,Theaceae,31.64,130.38,Oligocene
Hioki,Ulmus,Ulmaceae,31.64,130.38,Oligocene
Shigehirasan,Acer,Sapindaceae,31.7,130.42,Pliocene
Shigehirasan,Actinodaphne,Lauraceae,31.7,130.42,Pliocene
Shigehirasan,Alangium,Cornaceae,31.7,130.42,Pliocene
Shigehirasan,Berchemia,Rhamnaceae,31.7,130.42,Pliocene
Shigehirasan,Betula,Betulaceae,31.7,130.42,Pliocene
Shigehirasan,Camellia,Theaceae,31.7,130.42,Pliocene
Shigehirasan,Carpinus,Betulaceae,31.7,130.42,Pliocene
Shigehirasan,Castanopsis,Fagaceae,31.7,130.42,Pliocene
Shigehirasan,Cinnamomum,Lauraceae,31.7,130.42,Pliocene
Shigehirasan,Corylopsis,Hamamelidaceae,31.7,130.42,Pliocene
Shigehirasan,Corylus,Betulaceae,31.7,130.42,Pliocene
Shigehirasan,Deutzia,Hydrangeaceae,31.7,130.42,Pliocene
Shigehirasan,Fagus,Fagaceae,31.7,130.42,Pliocene
Shigehirasan,Ficus,Moraceae,31.7,130.42,Pliocene
Shigehirasan,Ilex,Aquifoliaceae,31.7,130.42,Pliocene
Shigehirasan,Lindera,Lauraceae,31.7,130.42,Pliocene
Shigehirasan,Liquidambar,Hamamelidaceae,31.7,130.42,Pliocene
Shigehirasan,Lithocarpus,Fagaceae,31.7,130.42,Pliocene
Shigehirasan,Magnolia,Magnoliaceae,31.7,130.42,Pliocene
Shigehirasan,Morus,Moraceae,31.7,130.42,Pliocene
Shigehirasan,Quercus,Fagaceae,31.7,130.42,Pliocene
Shigehirasan,Rhus,Anacardiaceae,31.7,130.42,Pliocene
Shigehirasan,Sorbus,Rosaceae,31.7,130.42,Pliocene
Shigehirasan,Styrax,Styracaceae,31.7,130.42,Pliocene
Shigehirasan,Viburnum,Adoxaceae,31.7,130.42,Pliocene
Shigehirasan,Zelkova,Ulmaceae,31.7,130.42,Pliocene
Satsuma4,Acer,Sapindaceae,31.78,130.53,Pliocene
Satsuma4,Fagus,Fagaceae,31.78,130.53,Pliocene
Satsuma4,Liquidambar,Hamamelidaceae,31.78,130.53,Pliocene
Satsuma4,Ulmus,Ulmaceae,31.78,130.53,Pliocene
Satsuma4,Vitis,Vitaceae,31.78,130.53,Pliocene
Kedohin2,Fagus,Fagaceae,31.79,130.5,Pliocene
Kedohin2,Leguminosites,Fabaceae,31.79,130.5,Pliocene
Gamo1,Acer,Sapindaceae,31.8,130.57,Pliocene
Gamo1,Alnus,Betulaceae,31.8,130.57,Pliocene
Gamo1,Zelkova,Ulmaceae,31.8,130.57,Pliocene
Gamo3,Acer,Sapindaceae,31.8,130.54,Pliocene
Gamo3,Celtis,Cannabaceae,31.8,130.54,Pliocene
Gamo3,Cinnamomum,Lauraceae,31.8,130.54,Pliocene
Gamo3,Fagus,Fagaceae,31.8,130.54,Pliocene
Gamo3,Sorbus,Rosaceae,31.8,130.54,Pliocene
Kedohin1,Ailanthus,Simaroubaceae,31.8,130.48,Pliocene
Kedohin1,Fagus,Fagaceae,31.8,130.48,Pliocene
Gamo2,Fagus,Fagaceae,31.8,130.53,Pliocene
Gamo2,Quercus,Fagaceae,31.8,130.53,Pliocene
Gamo2,Rhus,Anacardiaceae,31.8,130.53,Pliocene
Gamo2,Viburnum,Adoxaceae,31.8,130.53,Pliocene
Togou,Acer,Sapindaceae,31.87,130.34,Pliocene
Togou,Alnus,Betulaceae,31.87,130.34,Pliocene
Togou,Betula,Betulaceae,31.87,130.34,Pliocene
Togou,Carpinus,Betulaceae,31.87,130.34,Pliocene
Togou,Castanea,Fagaceae,31.87,130.34,Pliocene
Togou,Celtis,Cannabaceae,31.87,130.34,Pliocene
Togou,Corylus,Betulaceae,31.87,130.34,Pliocene
Togou,Fagus,Fagaceae,31.87,130.34,Pliocene
Togou,Juglans,Juglandaceae,31.87,130.34,Pliocene
Togou,Quercus,Fagaceae,31.87,130.34,Pliocene
Togou,Salix,Salicaceae,31.87,130.34,Pliocene
Togou,Styrax,Styracaceae,31.87,130.34,Pliocene
Togou,Tilia,Malvaceae,31.87,130.34,Pliocene
Togou,Zelkova,Ulmaceae,31.87,130.34,Pliocene
Kedohin3,Ailanthus,Simaroubaceae,31.87,130.52,Pliocene
Kedohin3,Camellia,Theaceae,31.87,130.52,Pliocene
Kedohin3,Carpinus,Betulaceae,31.87,130.52,Pliocene
Kedohin3,Castanea,Fagaceae,31.87,130.52,Pliocene
Kedohin3,Liquidambar,Hamamelidaceae,31.87,130.52,Pliocene
Kedohin3,Myrica,Myricaceae,31.87,130.52,Pliocene
Kedohin3,Ostrya,Betulaceae,31.87,130.52,Pliocene
Kedohin3,Populus,Salicaceae,31.87,130.52,Pliocene
Kedohin3,Salix,Salicaceae,31.87,130.52,Pliocene
Kedohin3,Sorbus,Rosaceae,31.87,130.52,Pliocene
Kedohin3,Stewartia,Theaceae,31.87,130.52,Pliocene
Satsuma5,Acer,Sapindaceae,31.9,130.59,Pliocene
Satsuma5,Alnus,Betulaceae,31.9,130.59,Pliocene
Satsuma3,Acer,Sapindaceae,31.91,130.61,Pliocene
Satsuma2,Acer,Sapindaceae,31.92,130.61,Pliocene
Satsuma1,Acer,Sapindaceae,31.92,130.59,Pliocene
Satsuma1,Alnus,Betulaceae,31.92,130.59,Pliocene
Satsuma1,Fagus,Fagaceae,31.92,130.59,Pliocene
Satsuma1,Leguminosites,Fabaceae,31.92,130.59,Pliocene
Kagoshimanagano,Acer,Sapindaceae,31.93,130.59,Pliocene
Kagoshimanagano,Alnus,Betulaceae,31.93,130.59,Pliocene
Kagoshimanagano,Betula,Betulaceae,31.93,130.59,Pliocene
Kagoshimanagano,Carpinus,Betulaceae,31.93,130.59,Pliocene
Kagoshimanagano,Castanopsis,Fagaceae,31.93,130.59,Pliocene
Kagoshimanagano,Celtis,Cannabaceae,31.93,130.59,Pliocene
Kagoshimanagano,Corylus,Betulaceae,31.93,130.59,Pliocene
Kagoshimanagano,Elaeagnus,Elaeagnaceae,31.93,130.59,Pliocene
Kagoshimanagano,Fagus,Fagaceae,31.93,130.59,Pliocene
Kagoshimanagano,Ilex,Aquifoliaceae,31.93,130.59,Pliocene
Kagoshimanagano,Juglans,Juglandaceae,31.93,130.59,Pliocene
Kagoshimanagano,Lagerstroemia,Lythraceae,31.93,130.59,Pliocene
Kagoshimanagano,Lonicera,Caprifoliaceae,31.93,130.59,Pliocene
Kagoshimanagano,Nyssa,Cornaceae,31.93,130.59,Pliocene
Kagoshimanagano,Platycarya,Juglandaceae,31.93,130.59,Pliocene
Kagoshimanagano,Quercus,Fagaceae,31.93,130.59,Pliocene
Kagoshimanagano,Rhus,Anacardiaceae,31.93,130.59,Pliocene
Kagoshimanagano,Salix,Salicaceae,31.93,130.59,Pliocene
Kagoshimanagano,Sapium,Euphorbiaceae,31.93,130.59,Pliocene
Kagoshimanagano,Styrax,Styracaceae,31.93,130.59,Pliocene
Kagoshimanagano,Symplocos,Symplocaceae,31.93,130.59,Pliocene
Kagoshimanagano,Tilia,Malvaceae,31.93,130.59,Pliocene
Kagoshimanagano,Ulmus,Ulmaceae,31.93,130.59,Pliocene
Kagoshimanagano,Viburnum,Adoxaceae,31.93,130.59,Pliocene
Kagoshimanagano,Zelkova,Ulmaceae,31.93,130.59,Pliocene
Nichinan,Alangium,Cornaceae,32.03,131.46,Miocene
Nichinan,Fraxinus,Oleaceae,32.03,131.46,Miocene
Nichinan,Kalopanax,Araliaceae,32.03,131.46,Miocene
Nichinan,Kleinhovia,Malvaceae,32.03,131.46,Miocene
Nichinan,Lonicera,Caprifoliaceae,32.03,131.46,Miocene
Takachiho,Alnus,Betulaceae,32.07,130.97,Miocene
Takachiho,Carpinus,Betulaceae,32.07,130.97,Miocene
Takachiho,Fraxinus,Oleaceae,32.07,130.97,Miocene
Takachiho,Musa,Musaceae,32.07,130.97,Miocene
Takachiho,Viburnum,Adoxaceae,32.07,130.97,Miocene
Hitoyoshi,Acer,Sapindaceae,32.21,130.74,Miocene
Hitoyoshi,Alnus,Betulaceae,32.21,130.74,Miocene
Hitoyoshi,Betula,Betulaceae,32.21,130.74,Miocene
Hitoyoshi,Carpinus,Betulaceae,32.21,130.74,Miocene
Hitoyoshi,Castanea,Fagaceae,32.21,130.74,Miocene
Hitoyoshi,Fagus,Fagaceae,32.21,130.74,Miocene
Hitoyoshi,Osmanthus,Oleaceae,32.21,130.74,Miocene
Hitoyoshi,Quercus,Fagaceae,32.21,130.74,Miocene
Hitoyoshi,Salix,Salicaceae,32.21,130.74,Miocene
Hitoyoshi,Tilia,Malvaceae,32.21,130.74,Miocene
Hitoyoshi,Zelkova,Ulmaceae,32.21,130.74,Miocene
Nobeoka,Lithocarpus,Fagaceae,32.36,131.27,Miocene
Hiradojima,Acer,Sapindaceae,32.69,129.9,Pliocene
Hiradojima,Actinodaphne,Lauraceae,32.69,129.9,Pliocene
Hiradojima,Alangium,Cornaceae,32.69,129.9,Pliocene
Hiradojima,Castanopsis,Fagaceae,32.69,129.9,Pliocene
Hiradojima,Cinnamomum,Lauraceae,32.69,129.9,Pliocene
Hiradojima,Gymnocladus,Fabaceae,32.69,129.9,Pliocene
Hiradojima,Juglans,Juglandaceae,32.69,129.9,Pliocene
Hiradojima,Liquidambar,Hamamelidaceae,32.69,129.9,Pliocene
Hiradojima,Machilus,Lauraceae,32.69,129.9,Pliocene
Hiradojima,Paliurus,Rhamnaceae,32.69,129.9,Pliocene
Hiradojima,Phoebe,Lauraceae,32.69,129.9,Pliocene
Hiradojima,Robinia,Fabaceae,32.69,129.9,Pliocene
Hiradojima,Rosa,Rosaceae,32.69,129.9,Pliocene
Hiradojima,Salix,Salicaceae,32.69,129.9,Pliocene
Hiradojima,Syzygium,Myrtaceae,32.69,129.9,Pliocene
Hiradojima,Vitis,Vitaceae,32.69,129.9,Pliocene
Motegi2,Fagus,Fagaceae,32.71,129.92,Pliocene
Motegi2,Fagus,Fagaceae,32.71,129.92,Miocene
Mogi,Acer,Sapindaceae,32.72,129.89,Pliocene
Mogi,Carpinus,Betulaceae,32.72,129.89,Pliocene
Mogi,Castanea,Fagaceae,32.72,129.89,Pliocene
Mogi,Celtis,Cannabaceae,32.72,129.89,Pliocene
Mogi,Fagus,Fagaceae,32.72,129.89,Pliocene
Mogi,Juglans,Juglandaceae,32.72,129.89,Pliocene
Mogi,Liquidambar,Hamamelidaceae,32.72,129.89,Pliocene
Mogi,Ostrya,Betulaceae,32.72,129.89,Pliocene
Mogi,Stewartia,Theaceae,32.72,129.89,Pliocene
Mogi,Styrax,Styracaceae,32.72,129.89,Pliocene
Mogi,Ulmus,Ulmaceae,32.72,129.89,Pliocene
Mogi,Wisteria,Fabaceae,32.72,129.89,Pliocene
Mogi,Zelkova,Ulmaceae,32.72,129.89,Pliocene
Yoshino,Acer,Sapindaceae,32.82,130.63,Pliocene
Yoshino,Aleurites,Euphorbiaceae,32.82,130.63,Pliocene
Yoshino,Alnus,Betulaceae,32.82,130.63,Pliocene
Yoshino,Berchemia,Rhamnaceae,32.82,130.63,Pliocene
Yoshino,Betula,Betulaceae,32.82,130.63,Pliocene
Yoshino,Buxus,Buxaceae,32.82,130.63,Pliocene
Yoshino,Carpinus,Betulaceae,32.82,130.63,Pliocene
Yoshino,Castanea,Fagaceae,32.82,130.63,Pliocene
Yoshino,Castanopsis,Fagaceae,32.82,130.63,Pliocene
Yoshino,Cinnamomum,Lauraceae,32.82,130.63,Pliocene
Yoshino,Cornus,Cornaceae,32.82,130.63,Pliocene
Yoshino,Deutzia,Hydrangeaceae,32.82,130.63,Pliocene
Yoshino,Fagus,Fagaceae,32.82,130.63,Pliocene
Yoshino,Hamamelis,Hamamelidaceae,32.82,130.63,Pliocene
Yoshino,Ilex,Aquifoliaceae,32.82,130.63,Pliocene
Yoshino,Juglans,Juglandaceae,32.82,130.63,Pliocene
Yoshino,Kalopanax,Araliaceae,32.82,130.63,Pliocene
Yoshino,Machilus,Lauraceae,32.82,130.63,Pliocene
Yoshino,Magnolia,Magnoliaceae,32.82,130.63,Pliocene
Yoshino,Neolitsea,Lauraceae,32.82,130.63,Pliocene
Yoshino,Persea,Lauraceae,32.82,130.63,Pliocene
Yoshino,Quercus,Fagaceae,32.82,130.63,Pliocene
Yoshino,Sapium,Euphorbiaceae,32.82,130.63,Pliocene
Yoshino,Stewartia,Theaceae,32.82,130.63,Pliocene
Yoshino,Styrax,Styracaceae,32.82,130.63,Pliocene
Yoshino,Tilia,Malvaceae,32.82,130.63,Pliocene
Yoshino,Ulmus,Ulmaceae,32.82,130.63,Pliocene
Yoshino,Wisteria,Fabaceae,32.82,130.63,Pliocene
Yoshino,Zanthoxylum,Rutaceae,32.82,130.63,Pliocene
Yoshino,Zelkova,Ulmaceae,32.82,130.63,Pliocene
Asono,Acer,Sapindaceae,32.95,131.11,Pliocene
Asono,Alnus,Betulaceae,32.95,131.11,Pliocene
Asono,Betula,Betulaceae,32.95,131.11,Pliocene
Asono,Carpinus,Betulaceae,32.95,131.11,Pliocene
Asono,Castanea,Fagaceae,32.95,131.11,Pliocene
Asono,Celtis,Cannabaceae,32.95,131.11,Pliocene
Asono,Cercidiphyllum,Cercidiphyllaceae,32.95,131.11,Pliocene
Asono,Cinnamomum,Lauraceae,32.95,131.11,Pliocene
Asono,Corylus,Betulaceae,32.95,131.11,Pliocene
Asono,Cyclocarya,Juglandaceae,32.95,131.11,Pliocene
Asono,Enkianthus,Ericaceae,32.95,131.11,Pliocene
Asono,Fagus,Fagaceae,32.95,131.11,Pliocene
Asono,Gleditsia,Fabaceae,32.95,131.11,Pliocene
Asono,Hydrangea,Hydrangeaceae,32.95,131.11,Pliocene
Asono,Juglans,Juglandaceae,32.95,131.11,Pliocene
Asono,Kalopanax,Araliaceae,32.95,131.11,Pliocene
Asono,Lespedeza,Fabaceae,32.95,131.11,Pliocene
Asono,Lindera,Lauraceae,32.95,131.11,Pliocene
Asono,Ostrya,Betulaceae,32.95,131.11,Pliocene
Asono,Persea,Lauraceae,32.95,131.11,Pliocene
Asono,Pieris,Ericaceae,32.95,131.11,Pliocene
Asono,Prunus,Rosaceae,32.95,131.11,Pliocene
Asono,Quercus,Fagaceae,32.95,131.11,Pliocene
Asono,Rosa,Rosaceae,32.95,131.11,Pliocene
Asono,Spiraea,Rosaceae,32.95,131.11,Pliocene
Asono,Stewartia,Theaceae,32.95,131.11,Pliocene
Asono,Styrax,Styracaceae,32.95,131.11,Pliocene
Asono,Tilia,Malvaceae,32.95,131.11,Pliocene
Asono,Ulmus,Ulmaceae,32.95,131.11,Pliocene
Asono,Weigela,Caprifoliaceae,32.95,131.11,Pliocene
Asono,Wisteria,Fabaceae,32.95,131.11,Pliocene
Asono,Zelkova,Ulmaceae,32.95,131.11,Pliocene
Miike,Alnus,Betulaceae,33.04,130.58,Oligocene
Miike,Betula,Betulaceae,33.04,130.58,Oligocene
Miike,Castanea,Fagaceae,33.04,130.58,Oligocene
Miike,Castanopsis,Fagaceae,33.04,130.58,Oligocene
Miike,Cinnamomum,Lauraceae,33.04,130.58,Oligocene
Miike,Clethra,Clethraceae,33.04,130.58,Oligocene
Miike,Lagerstroemia,Lythraceae,33.04,130.58,Oligocene
Miike,Musa,Musaceae,33.04,130.58,Oligocene
Miike,Sabalites,Arecaceae,33.04,130.58,Oligocene
Miike,Ternstroemia,Pentaphylacaceae,33.04,130.58,Oligocene
Miike,Viburnum,Adoxaceae,33.04,130.58,Oligocene
Miike,Xylosma,Salicaceae,33.04,130.58,Oligocene
Kaize1,Ampelopsis,Vitaceae,33.14,130.01,Miocene
Kaize1,Camellia,Theaceae,33.14,130.01,Miocene
Kaize1,Ehretia,Boraginaceae,33.14,130.01,Miocene
Kaize1,Hydrangea,Hydrangeaceae,33.14,130.01,Miocene
Kaize1,Lonicera,Caprifoliaceae,33.14,130.01,Miocene
Kaize1,Magnolia,Magnoliaceae,33.14,130.01,Miocene
Kaize1,Nyssa,Cornaceae,33.14,130.01,Miocene
Kaize1,Prunus,Rosaceae,33.14,130.01,Miocene
Kaize1,Sabia,Sabiaceae,33.14,130.01,Miocene
Kaize1,Salix,Salicaceae,33.14,130.01,Miocene
Kaize1,Viburnum,Adoxaceae,33.14,130.01,Miocene
Emukae1,Acer,Sapindaceae,33.15,129.78,Miocene
Emukae1,Aesculus,Sapindaceae,33.15,129.78,Miocene
Emukae1,Alangium,Cornaceae,33.15,129.78,Miocene
Emukae1,Alnus,Betulaceae,33.15,129.78,Miocene
Emukae1,Berberis,Berberidaceae,33.15,129.78,Miocene
Emukae1,Betula,Betulaceae,33.15,129.78,Miocene
Emukae1,Carpinus,Betulaceae,33.15,129.78,Miocene
Emukae1,Celtis,Cannabaceae,33.15,129.78,Miocene
Emukae1,Cercidiphyllum,Cercidiphyllaceae,33.15,129.78,Miocene
Emukae1,Cercis,Fabaceae,33.15,129.78,Miocene
Emukae1,Cocculus,Menispermaceae,33.15,129.78,Miocene
Emukae1,Cornus,Cornaceae,33.15,129.78,Miocene
Emukae1,Corylus,Betulaceae,33.15,129.78,Miocene
Emukae1,Euonymus,Celastraceae,33.15,129.78,Miocene
Emukae1,Fagus,Fagaceae,33.15,129.78,Miocene
Emukae1,Hamamelis,Hamamelidaceae,33.15,129.78,Miocene
Emukae1,Hydrangea,Hydrangeaceae,33.15,129.78,Miocene
Emukae1,Juglans,Juglandaceae,33.15,129.78,Miocene
Emukae1,Liquidambar,Hamamelidaceae,33.15,129.78,Miocene
Emukae1,Pterocarya,Juglandaceae,33.15,129.78,Miocene
Emukae1,Rosa,Rosaceae,33.15,129.78,Miocene
Emukae1,Salix,Salicaceae,33.15,129.78,Miocene
Emukae1,Sophora,Fabaceae,33.15,129.78,Miocene
Emukae1,Styrax,Styracaceae,33.15,129.78,Miocene
Emukae1,Tilia,Malvaceae,33.15,129.78,Miocene
Emukae1,Ulmus,Ulmaceae,33.15,129.78,Miocene
Emukae1,Viburnum,Adoxaceae,33.15,129.78,Miocene
Emukae1,Zelkova,Ulmaceae,33.15,129.78,Miocene
Sasebo,Acer,Sapindaceae,33.16,129.7,Miocene
Sasebo,Berberis,Berberidaceae,33.16,129.7,Miocene
Oita,Quercus,Fagaceae,33.16,131.53,Pliocene
Takashima,Acer,Sapindaceae,33.17,129.47,Pliocene
Takashima,Berberis,Berberidaceae,33.17,129.47,Pliocene
Takashima,Buxus,Buxaceae,33.17,129.47,Pliocene
Takashima,Carpinus,Betulaceae,33.17,129.47,Pliocene
Takashima,Castanopsis,Fagaceae,33.17,129.47,Pliocene
Takashima,Cocculus,Menispermaceae,33.17,129.47,Pliocene
Takashima,Cornus,Cornaceae,33.17,129.47,Pliocene
Takashima,Entada,Fabaceae,33.17,129.47,Pliocene
Takashima,Eucalyptus,Myrtaceae,33.17,129.47,Pliocene
Takashima,Fraxinus,Oleaceae,33.17,129.47,Pliocene
Takashima,Itea,Iteaceae,33.17,129.47,Pliocene
Takashima,Kalopanax,Araliaceae,33.17,129.47,Pliocene
Takashima,Lithocarpus,Fagaceae,33.17,129.47,Pliocene
Takashima,Magnolia,Magnoliaceae,33.17,129.47,Pliocene
Takashima,Mahonia,Berberidaceae,33.17,129.47,Pliocene
Takashima,Melastoma,Melastomataceae,33.17,129.47,Pliocene
Takashima,Melia,Meliaceae,33.17,129.47,Pliocene
Takashima,Michelia,Magnoliaceae,33.17,129.47,Pliocene
Takashima,Musa,Musaceae,33.17,129.47,Pliocene
Takashima,Nyssa,Cornaceae,33.17,129.47,Pliocene
Takashima,Prunus,Rosaceae,33.17,129.47,Pliocene
Takashima,Pterocarya,Juglandaceae,33.17,129.47,Pliocene
Takashima,Rhamnus,Rhamnaceae,33.17,129.47,Pliocene
Takashima,Salix,Salicaceae,33.17,129.47,Pliocene
Takashima,Sorbus,Rosaceae,33.17,129.47,Pliocene
Takashima,Staphylea,Staphyleaceae,33.17,129.47,Pliocene
Takashima,Symplocos,Symplocaceae,33.17,129.47,Pliocene
Takashima,Tilia,Malvaceae,33.17,129.47,Pliocene
Emukae2,Alangium,Cornaceae,33.28,129.68,Miocene
Emukae2,Alnus,Betulaceae,33.28,129.68,Miocene
Emukae2,Cornus,Cornaceae,33.28,129.68,Miocene
Emukae2,Hamamelis,Hamamelidaceae,33.28,129.68,Miocene
Emukae2,Hydrangea,Hydrangeaceae,33.28,129.68,Miocene
Emukae2,Sophora,Fabaceae,33.28,129.68,Miocene
Emukae2,Styrax,Styracaceae,33.28,129.68,Miocene
Kusu,Acer,Sapindaceae,33.3,131.16,Miocene
Tagawa,Acer,Sapindaceae,33.32,130.54,Oligocene
Tagawa,Alnus,Betulaceae,33.32,130.54,Oligocene
Tagawa,Berberis,Berberidaceae,33.32,130.54,Oligocene
Tagawa,Carpinus,Betulaceae,33.32,130.54,Oligocene
Tagawa,Castanopsis,Fagaceae,33.32,130.54,Oligocene
Tagawa,Ficus,Moraceae,33.32,130.54,Oligocene
Tagawa,Geonomites,Arecaceae,33.32,130.54,Oligocene
Tagawa,Itea,Iteaceae,33.32,130.54,Oligocene
Tagawa,Juglans,Juglandaceae,33.32,130.54,Oligocene
Tagawa,Koelreuteria,Sapindaceae,33.32,130.54,Oligocene
Tagawa,Lagerstroemia,Lythraceae,33.32,130.54,Oligocene
Tagawa,Lonicera,Caprifoliaceae,33.32,130.54,Oligocene
Tagawa,Magnolia,Magnoliaceae,33.32,130.54,Oligocene
Tagawa,Myrica,Myricaceae,33.32,130.54,Oligocene
Tagawa,Nyssa,Cornaceae,33.32,130.54,Oligocene
Tagawa,Sabalites,Arecaceae,33.32,130.54,Oligocene
Tagawa,Staphylea,Staphyleaceae,33.32,130.54,Oligocene
Tagawa,Styrax,Styracaceae,33.32,130.54,Oligocene
Tagawa,Viburnum,Adoxaceae,33.32,130.54,Oligocene
Anshinin,Acer,Sapindaceae,33.35,131.35,Pliocene
Anshinin,Alnus,Betulaceae,33.35,131.35,Pliocene
Anshinin,Berberis,Berberidaceae,33.35,131.35,Pliocene
Anshinin,Buxus,Buxaceae,33.35,131.35,Pliocene
Anshinin,Carpinus,Betulaceae,33.35,131.35,Pliocene
Anshinin,Castanea,Fagaceae,33.35,131.35,Pliocene
Anshinin,Celtis,Cannabaceae,33.35,131.35,Pliocene
Anshinin,Fagus,Fagaceae,33.35,131.35,Pliocene
Anshinin,Gleditsia,Fabaceae,33.35,131.35,Pliocene
Anshinin,Ilex,Aquifoliaceae,33.35,131.35,Pliocene
Anshinin,Lespedeza,Fabaceae,33.35,131.35,Pliocene
Anshinin,Maackia,Fabaceae,33.35,131.35,Pliocene
Anshinin,Neolitsea,Lauraceae,33.35,131.35,Pliocene
Anshinin,Osmanthus,Oleaceae,33.35,131.35,Pliocene
Anshinin,Quercus,Fagaceae,33.35,131.35,Pliocene
Anshinin,Tilia,Malvaceae,33.35,131.35,Pliocene
Anshinin,Ulmus,Ulmaceae,33.35,131.35,Pliocene
Anshinin,Weigela,Caprifoliaceae,33.35,131.35,Pliocene
Anshinin,Wisteria,Fabaceae,33.35,131.35,Pliocene
Anshinin,Zelkova,Ulmaceae,33.35,131.35,Pliocene
Kishima,Berchemia,Rhamnaceae,33.37,130.12,Oligocene
